CDRDATE,CP_NAME,CPID,ACCESSFLAG,BASICCAUSE,INTERNALCAUSE,REVENUE,TOTAL,REMARK
2023-10-30 05,Akses Cipta Solusi,235,66,938,2001,1350,3,day7
2023-10-30 05,Akses Cipta Solusi,235,66,940,4012,0,1,day7
2023-10-30 05,Akses Cipta Solusi,235,67,941,2001,1800,3,day7
2023-10-30 05,Redision,237,67,941,2001,0,1,day7
2023-10-30 05,GMS AG (bulk),239,66,938,2001,0,4292,day7
2023-10-30 05,GMS AG (bulk),239,66,940,5030,0,53,day7
2023-10-30 05,GMS AG (bulk),239,66,940,5031,0,134,day7
2023-10-30 05,Monty Mobile (bulk),240,66,938,2001,0,144,day7
2023-10-30 05,BPJS,242,67,111,4012,0,107,day7
2023-10-30 05,BPJS,242,67,940,4010,0,4,day7
2023-10-30 05,BPJS,242,67,940,5030,0,6,day7
2023-10-30 05,BPJS,242,67,940,5031,0,8,day7
2023-10-30 05,BPJS,242,67,941,2001,44416,128,day7
2023-10-30 05,PT. Gloria Viva Nusantara,250,66,601,,0,33,day7
2023-10-30 05,PT. Gloria Viva Nusantara,250,72,123,2001,0,76,day7
2023-10-30 05,PT. Gloria Viva Nusantara,250,72,293,,0,2,day7
2023-10-30 05,PT. Gloria Viva Nusantara,250,72,372,,0,2,day7
2023-10-30 05,PT. Gloria Viva Nusantara,250,72,968,,0,1,day7
2023-10-30 05,PT. Gloria Viva Nusantara,250,72,987,2001,0,2,day7
2023-10-30 05,PT. Gloria Viva Nusantara,250,73,111,4012,0,610,day7
2023-10-30 05,PT. Gloria Viva Nusantara,250,73,23,,212026741,158631,day7
2023-10-30 05,PT. Gloria Viva Nusantara,250,73,6,,260484,387,day7
2023-10-30 05,PT. Gloria Viva Nusantara,250,73,940,4010,0,24,day7
2023-10-30 05,PT. Gloria Viva Nusantara,250,73,940,5031,0,4,day7
2023-10-30 05,PT. Gloria Viva Nusantara,250,73,941,2001,2475,8,day7
2023-10-30 05,SahabatMudaKreatif,252,66,938,2001,0,1,day7
2023-10-30 05,SahabatMudaKreatif,252,73,111,4012,0,50056,day7
2023-10-30 05,SahabatMudaKreatif,252,73,23,,7928,4,day7
2023-10-30 05,SahabatMudaKreatif,252,73,6,,23784,12,day7
2023-10-30 05,SahabatMudaKreatif,252,73,940,5031,0,85,day7
2023-10-30 05,SahabatMudaKreatif,252,73,941,2001,110992,57,day7
2023-10-30 05,SahabatMudaKreatif,252,73,973,,7928,4,day7
2023-10-30 05,8Elements,254,73,941,2001,0,8,day7
2023-10-30 05,PT. Aman Devloop Indonesia,257,66,938,2001,0,6,day7
2023-10-30 05,PT. Aman Devloop Indonesia,257,73,111,4012,0,33183,day7
2023-10-30 05,PT. Aman Devloop Indonesia,257,73,23,,7928,5,day7
2023-10-30 05,PT. Aman Devloop Indonesia,257,73,6,,160542,90,day7
2023-10-30 05,PT. Aman Devloop Indonesia,257,73,940,4010,0,6,day7
2023-10-30 05,PT. Aman Devloop Indonesia,257,73,940,5031,0,11,day7
2023-10-30 05,PT. Aman Devloop Indonesia,257,73,941,2001,570816,307,day7
2023-10-30 05,PT. Aman Devloop Indonesia,257,73,973,,4955,4,day7
2023-10-30 05,Hypermind,258,73,941,2001,0,3,day7
2023-10-30 05,Telesat_System_Integrator,261,66,938,2001,0,1,day7
2023-10-30 05,Telesat_System_Integrator,261,72,372,2001,0,10,day7
2023-10-30 05,Telesat_System_Integrator,261,72,9,,0,3,day7
2023-10-30 05,Telesat_System_Integrator,261,72,987,2001,0,10,day7
2023-10-30 05,Telesat_System_Integrator,261,73,111,4012,0,71,day7
2023-10-30 05,Telesat_System_Integrator,261,73,23,,791809,799,day7
2023-10-30 05,Telesat_System_Integrator,261,73,6,,991,1,day7
2023-10-30 05,Telesat_System_Integrator,261,73,941,2001,1982,3,day7
2023-10-30 05,Telesat_System_Integrator,261,73,973,,2973,3,day7
2023-10-30 05,Artha_Ghani_Sempurna,263,73,111,4012,0,69794,day7
2023-10-30 05,Artha_Ghani_Sempurna,263,73,23,,273516,276,day7
2023-10-30 05,Artha_Ghani_Sempurna,263,73,940,5031,0,30,day7
2023-10-30 05,Artha_Ghani_Sempurna,263,73,941,2001,920639,935,day7
2023-10-30 05,Artha_Ghani_Sempurna,263,73,973,,353787,357,day7
2023-10-30 05,Mocoplus_Technology,2875,73,111,4012,0,50,day7
2023-10-30 05,Mocoplus_Technology,2875,73,941,2001,24775,25,day7
2023-10-30 05,KEE_Digital,2895,73,941,2001,0,11,day7
2023-10-30 05,18 Box Media,2915,72,372,2001,0,24,day7
2023-10-30 05,18 Box Media,2915,72,9,,0,7,day7
2023-10-30 05,18 Box Media,2915,72,987,2001,0,24,day7
2023-10-30 05,18 Box Media,2915,73,111,4012,0,49844,day7
2023-10-30 05,18 Box Media,2915,73,23,,3744090,1890,day7
2023-10-30 05,18 Box Media,2915,73,6,,23772,12,day7
2023-10-30 05,18 Box Media,2915,73,940,4010,0,6021,day7
2023-10-30 05,18 Box Media,2915,73,940,5030,0,167,day7
2023-10-30 05,18 Box Media,2915,73,940,5031,0,1929,day7
2023-10-30 05,18 Box Media,2915,73,941,2001,596281,382,day7
2023-10-30 05,Access Mobile,42,66,938,2001,0,10,day7
2023-10-30 05,Access Mobile,42,67,941,2001,0,28,day7
2023-10-30 05,Triyakom,50,66,938,2001,0,44,day7
2023-10-30 05,Triyakom,50,67,940,5030,0,3061,day7
2023-10-30 05,Triyakom,50,67,941,2001,1802,61496,day7
2023-10-30 05,Triyakom,50,68,111,4012,0,1,day7
2023-10-30 05,Triyakom,50,68,949,2001,197000,20,day7
2023-10-30 05,Triyakom,50,72,123,2001,0,10,day7
2023-10-30 05,Triyakom,50,72,372,2001,0,26,day7
2023-10-30 05,Triyakom,50,72,9,,0,16,day7
2023-10-30 05,Triyakom,50,72,987,2001,0,26,day7
2023-10-30 05,Triyakom,50,73,111,4012,0,193,day7
2023-10-30 05,Triyakom,50,73,941,2001,28832,32,day7
2023-10-30 05,Triyakom,50,73,973,,12713,14,day7
2023-10-30 05,Utopia,51,67,998,,0,239,day7
2023-10-30 05,Utopia,51,72,372,2001,0,3,day7
2023-10-30 05,Utopia,51,72,987,2001,0,3,day7
2023-10-30 05,Utopia,51,73,111,4012,0,185840,day7
2023-10-30 05,Utopia,51,73,23,,4128458,8340,day7
2023-10-30 05,Utopia,51,73,6,,324180,650,day7
2023-10-30 05,Utopia,51,73,940,4010,0,23,day7
2023-10-30 05,Utopia,51,73,940,5031,0,89,day7
2023-10-30 05,Utopia,51,73,941,2001,557559,750,day7
2023-10-30 05,Utopia,51,73,973,,228144,337,day7
2023-10-30 05,Utopia,51,73,991,,13500,15,day7
2023-10-30 05,Falcon,52,66,938,2001,0,60,day7
2023-10-30 05,Falcon,52,72,123,2001,0,2,day7
2023-10-30 05,Falcon,52,72,372,2001,0,234,day7
2023-10-30 05,Falcon,52,72,9,,0,198,day7
2023-10-30 05,Falcon,52,72,987,2001,0,234,day7
2023-10-30 05,Falcon,52,73,111,4012,0,125208,day7
2023-10-30 05,Falcon,52,73,23,,27748,7,day7
2023-10-30 05,Falcon,52,73,6,,1672808,422,day7
2023-10-30 05,Falcon,52,73,940,4010,0,7,day7
2023-10-30 05,Falcon,52,73,940,5031,0,155,day7
2023-10-30 05,Falcon,52,73,941,2001,4871756,1805,day7
2023-10-30 05,Falcon,52,73,973,,43604,11,day7
2023-10-30 05,Fortumo,69,67,715,,0,3,day7
2023-10-30 05,Fortumo,69,67,941,2001,0,27,day7
2023-10-30 05,Fortumo,69,68,111,4012,0,31,day7
2023-10-30 05,Fortumo,69,68,949,2001,46614,10,day7
2023-10-30 05,Opera,70,66,938,2001,0,3,day7
2023-10-30 05,Opera,70,67,363,,0,1,day7
2023-10-30 05,Opera,70,67,715,,0,1,day7
2023-10-30 05,Opera,70,67,941,2001,0,1,day7
2023-10-30 05,Opera,70,72,123,2001,0,2,day7
2023-10-30 05,Codapay,74,66,938,2001,0,2,day7
2023-10-30 05,Codapay,74,67,715,,0,7,day7
2023-10-30 05,Codapay,74,67,940,5030,0,7,day7
2023-10-30 05,Codapay,74,67,940,5031,0,2,day7
2023-10-30 05,Codapay,74,67,941,2001,0,247,day7
2023-10-30 05,Codapay,74,68,111,4012,0,10,day7
2023-10-30 05,Codapay,74,68,949,2001,688088,99,day7
2023-10-30 05,Line,76,68,949,2001,68465,10,day7
2023-10-30 05,Celltick_Project,77,66,938,2001,0,8,day7
2023-10-30 05,Celltick_Project,77,72,372,2001,0,1,day7
2023-10-30 05,Celltick_Project,77,72,987,2001,0,1,day7
2023-10-30 05,Celltick_Project,77,73,111,4012,0,51021,day7
2023-10-30 05,Celltick_Project,77,73,23,,809981,917,day7
2023-10-30 05,Celltick_Project,77,73,6,,177939,206,day7
2023-10-30 05,Celltick_Project,77,73,940,4010,0,1,day7
2023-10-30 05,Celltick_Project,77,73,940,5031,0,66,day7
2023-10-30 05,Celltick_Project,77,73,941,2001,1252735,1521,day7
2023-10-30 05,Celltick_Project,77,73,973,,10361,12,day7
2023-10-30 05,NetM_GooglePlay,78,66,938,2001,0,149,day7
2023-10-30 05,NetM_GooglePlay,78,66,940,5031,0,3,day7
2023-10-30 05,NetM_GooglePlay,78,67,941,2001,0,115,day7
2023-10-30 05,NetM_GooglePlay,78,68,111,4012,0,6483,day7
2023-10-30 05,NetM_GooglePlay,78,68,948,5031,0,21,day7
2023-10-30 05,NetM_GooglePlay,78,68,949,2001,2044334,113,day7
2023-10-30 05,,,67,100,,0,3,day7
2023-10-30 06,MitraComm Ekasarana,100,66,938,2001,1900,4,day7
2023-10-30 06,MitraComm Ekasarana,100,66,940,4012,0,3,day7
2023-10-30 06,MitraComm Ekasarana,100,67,111,4012,0,2134,day7
2023-10-30 06,MitraComm Ekasarana,100,67,41,,800,1,day7
2023-10-30 06,MitraComm Ekasarana,100,67,940,4010,0,63,day7
2023-10-30 06,MitraComm Ekasarana,100,67,940,5030,0,323,day7
2023-10-30 06,MitraComm Ekasarana,100,67,940,5031,0,28,day7
2023-10-30 06,MitraComm Ekasarana,100,67,941,2001,488600,611,day7
2023-10-30 06,SPRINT_Strata Prima Internusa,107,66,938,2001,236950,474,day7
2023-10-30 06,SPRINT_Strata Prima Internusa,107,66,940,4012,0,498,day7
2023-10-30 06,SPRINT_Strata Prima Internusa,107,67,111,4012,0,583,day7
2023-10-30 06,SPRINT_Strata Prima Internusa,107,67,940,4010,0,3,day7
2023-10-30 06,SPRINT_Strata Prima Internusa,107,67,940,5030,0,4,day7
2023-10-30 06,SPRINT_Strata Prima Internusa,107,67,941,2001,502000,664,day7
2023-10-30 06,Jatis Mobile,110,66,938,2001,0,19,day7
2023-10-30 06,Jatis Mobile,110,67,111,4012,0,4,day7
2023-10-30 06,Jatis Mobile,110,67,941,2001,1485,17,day7
2023-10-30 06,SaktiMobile,114,73,111,4012,0,760,day7
2023-10-30 06,SaktiMobile,114,73,23,,22378762,11291,day7
2023-10-30 06,SaktiMobile,114,73,6,,1405238,709,day7
2023-10-30 06,SaktiMobile,114,73,940,5031,0,10,day7
2023-10-30 06,SaktiMobile,114,73,941,2001,49550,26,day7
2023-10-30 06,SaktiMobile,114,73,973,,1982,1,day7
2023-10-30 06,CP Nine Live,123,73,23,,86186,118,day7
2023-10-30 06,CP Nine Live,123,73,941,2001,0,2,day7
2023-10-30 06,Artajasa,134,66,938,2001,900,2,day7
2023-10-30 06,Artajasa,134,67,941,2001,1200,2,day7
2023-10-30 06,Infinetworks CIMB Niaga,137,66,938,2001,10800,24,day7
2023-10-30 06,Infinetworks CIMB Niaga,137,66,940,4012,0,13,day7
2023-10-30 06,Infinetworks CIMB Niaga,137,67,111,4012,0,46,day7
2023-10-30 06,Infinetworks CIMB Niaga,137,67,940,5030,0,4,day7
2023-10-30 06,Infinetworks CIMB Niaga,137,67,941,2001,43600,61,day7
2023-10-30 06,Global Media Solusi,153,66,938,2001,0,1,day7
2023-10-30 06,Global Media Solusi,153,73,81,2001,0,1,day7
2023-10-30 06,GENFLIX,154,66,938,2001,0,17,day7
2023-10-30 06,GENFLIX,154,73,111,4012,0,1287,day7
2023-10-30 06,GENFLIX,154,73,23,,1982,1,day7
2023-10-30 06,GENFLIX,154,73,941,2001,5497077,2806,day7
2023-10-30 06,GENFLIX,154,73,973,,1363616,688,day7
2023-10-30 06,Emobile,156,66,601,,0,5,day7
2023-10-30 06,Emobile,156,66,938,2001,21450,47,day7
2023-10-30 06,Emobile,156,66,940,4012,0,12,day7
2023-10-30 06,Emobile,156,67,111,4012,0,102,day7
2023-10-30 06,Emobile,156,67,940,4010,0,1,day7
2023-10-30 06,Emobile,156,67,940,5030,0,5,day7
2023-10-30 06,Emobile,156,67,940,5031,0,5,day7
2023-10-30 06,Emobile,156,67,941,2001,99400,158,day7
2023-10-30 06,Integrasi Tunas Muda,163,73,111,4012,0,8160,day7
2023-10-30 06,Integrasi Tunas Muda,163,73,6,,991,1,day7
2023-10-30 06,Integrasi Tunas Muda,163,73,940,5031,0,5,day7
2023-10-30 06,Integrasi Tunas Muda,163,73,941,2001,120902,122,day7
2023-10-30 06,Integrasi Tunas Muda,163,73,973,,90181,91,day7
2023-10-30 06,Era Digital Media,164,66,938,2001,0,25,day7
2023-10-30 06,Era Digital Media,164,73,111,4012,0,188698,day7
2023-10-30 06,Era Digital Media,164,73,23,,16847,17,day7
2023-10-30 06,Era Digital Media,164,73,6,,1130731,1141,day7
2023-10-30 06,Era Digital Media,164,73,940,4010,0,18,day7
2023-10-30 06,Era Digital Media,164,73,940,5031,0,254,day7
2023-10-30 06,Era Digital Media,164,73,941,2001,3449671,3553,day7
2023-10-30 06,Era Digital Media,164,73,973,,4068055,4105,day7
2023-10-30 06,Yatta Eracipta Solusi,166,66,938,2001,0,5,day7
2023-10-30 06,Yatta Eracipta Solusi,166,66,940,5031,0,1,day7
2023-10-30 06,Yatta Eracipta Solusi,166,73,111,4012,0,17008,day7
2023-10-30 06,Yatta Eracipta Solusi,166,73,23,,412256,208,day7
2023-10-30 06,Yatta Eracipta Solusi,166,73,6,,120902,61,day7
2023-10-30 06,Yatta Eracipta Solusi,166,73,940,4010,0,1,day7
2023-10-30 06,Yatta Eracipta Solusi,166,73,940,5031,0,8,day7
2023-10-30 06,Yatta Eracipta Solusi,166,73,941,2001,229912,129,day7
2023-10-30 06,Yatta Eracipta Solusi,166,73,973,,71352,36,day7
2023-10-30 06,Forest Indo Niaga,171,73,111,4012,0,35113,day7
2023-10-30 06,Forest Indo Niaga,171,73,23,,1181272,596,day7
2023-10-30 06,Forest Indo Niaga,171,73,940,5031,0,22,day7
2023-10-30 06,Forest Indo Niaga,171,73,941,2001,646132,329,day7
2023-10-30 06,Forest Indo Niaga,171,73,973,,578744,292,day7
2023-10-30 06,Saharjo enam sembilan,178,66,938,2001,0,5,day7
2023-10-30 06,Saharjo enam sembilan,178,73,111,4012,0,986,day7
2023-10-30 06,Saharjo enam sembilan,178,73,23,,5890504,5944,day7
2023-10-30 06,Saharjo enam sembilan,178,73,6,,1186227,1197,day7
2023-10-30 06,Saharjo enam sembilan,178,73,940,4010,0,52,day7
2023-10-30 06,Saharjo enam sembilan,178,73,940,5031,0,21,day7
2023-10-30 06,Saharjo enam sembilan,178,73,941,2001,112974,122,day7
2023-10-30 06,Sinergi Bestama Indonesia,187,73,111,4012,0,20150,day7
2023-10-30 06,Sinergi Bestama Indonesia,187,73,23,,695682,643,day7
2023-10-30 06,Sinergi Bestama Indonesia,187,73,6,,43604,41,day7
2023-10-30 06,Sinergi Bestama Indonesia,187,73,940,4010,0,1,day7
2023-10-30 06,Sinergi Bestama Indonesia,187,73,940,5031,0,4,day7
2023-10-30 06,Sinergi Bestama Indonesia,187,73,941,2001,587663,580,day7
2023-10-30 06,Sinergi Bestama Indonesia,187,73,973,,411265,414,day7
2023-10-30 06,Digital HUB Accenture,191,66,938,2001,0,23,day7
2023-10-30 06,Digital HUB Accenture,191,67,941,2001,0,37,day7
2023-10-30 06,PT Festival Digital Nusantara,193,66,938,2001,0,22,day7
2023-10-30 06,PT Festival Digital Nusantara,193,67,111,4012,0,1,day7
2023-10-30 06,PT Festival Digital Nusantara,193,67,941,2001,1982,2,day7
2023-10-30 06,PT Festival Digital Nusantara,193,73,111,4012,0,620,day7
2023-10-30 06,PT Festival Digital Nusantara,193,73,6,,9910,5,day7
2023-10-30 06,PT Festival Digital Nusantara,193,73,941,2001,2311713,1617,day7
2023-10-30 06,PT Festival Digital Nusantara,193,73,973,,1498176,1080,day7
2023-10-30 06,VIU,198,67,941,2001,0,304,day7
2023-10-30 06,PT. Distribution Oriented Technologies,200,73,941,2001,0,1,day7
2023-10-30 06,Galatic Multimedia_oomph,201,66,938,2001,0,2,day7
2023-10-30 06,Galatic Multimedia_oomph,201,73,941,2001,0,39,day7
2023-10-30 06,LinkIT_360,206,66,938,2001,0,7,day7
2023-10-30 06,LinkIT_360,206,72,123,2001,0,2,day7
2023-10-30 06,LinkIT_360,206,72,372,2001,0,1,day7
2023-10-30 06,LinkIT_360,206,72,987,2001,0,1,day7
2023-10-30 06,LinkIT_360,206,73,111,4012,0,69672,day7
2023-10-30 06,LinkIT_360,206,73,23,,745232,376,day7
2023-10-30 06,LinkIT_360,206,73,6,,27748,14,day7
2023-10-30 06,LinkIT_360,206,73,940,5031,0,116,day7
2023-10-30 06,LinkIT_360,206,73,941,2001,180362,110,day7
2023-10-30 06,LinkIT_360,206,73,991,,1982,1,day7
2023-10-30 06,PT Metrane,210,66,601,,0,4,day7
2023-10-30 06,PT Metrane,210,66,938,2001,0,14,day7
2023-10-30 06,PT Metrane,210,67,940,5030,0,1,day7
2023-10-30 06,PT Metrane,210,67,941,2001,0,84,day7
2023-10-30 06,PT Metrane,210,68,111,4012,0,1,day7
2023-10-30 06,PT Metrane,210,68,949,2001,17929,9,day7
2023-10-30 06,Akses Cipta Solusi,235,66,938,2001,450,1,day7
2023-10-30 06,Akses Cipta Solusi,235,66,940,4012,0,1,day7
2023-10-30 06,Akses Cipta Solusi,235,67,111,4012,0,1,day7
2023-10-30 06,Redision,237,66,938,2001,0,9,day7
2023-10-30 06,Redision,237,67,941,2001,14865,14,day7
2023-10-30 06,GMS AG (bulk),239,66,938,2001,0,5247,day7
2023-10-30 06,GMS AG (bulk),239,66,940,4010,0,3,day7
2023-10-30 06,GMS AG (bulk),239,66,940,5030,0,53,day7
2023-10-30 06,GMS AG (bulk),239,66,940,5031,0,141,day7
2023-10-30 06,Monty Mobile (bulk),240,66,938,2001,0,187,day7
2023-10-30 06,BPJS,242,67,111,4012,0,257,day7
2023-10-30 06,BPJS,242,67,41,,1388,4,day7
2023-10-30 06,BPJS,242,67,940,4010,0,6,day7
2023-10-30 06,BPJS,242,67,940,5030,0,17,day7
2023-10-30 06,BPJS,242,67,940,5031,0,12,day7
2023-10-30 06,BPJS,242,67,941,2001,108611,313,day7
2023-10-30 06,PT. Gloria Viva Nusantara,250,66,601,,0,28,day7
2023-10-30 06,PT. Gloria Viva Nusantara,250,72,123,2001,0,54,day7
2023-10-30 06,PT. Gloria Viva Nusantara,250,72,372,,0,4,day7
2023-10-30 06,PT. Gloria Viva Nusantara,250,72,968,,0,1,day7
2023-10-30 06,PT. Gloria Viva Nusantara,250,72,987,2001,0,4,day7
2023-10-30 06,PT. Gloria Viva Nusantara,250,73,111,4012,0,312,day7
2023-10-30 06,PT. Gloria Viva Nusantara,250,73,23,,226923528,160762,day7
2023-10-30 06,PT. Gloria Viva Nusantara,250,73,6,,240259,267,day7
2023-10-30 06,PT. Gloria Viva Nusantara,250,73,940,4010,0,23,day7
2023-10-30 06,PT. Gloria Viva Nusantara,250,73,940,5031,0,1,day7
2023-10-30 06,PT. Gloria Viva Nusantara,250,73,941,2001,1981,7,day7
2023-10-30 06,PCCW Vuclip VIU,251,66,938,2001,0,1,day7
2023-10-30 06,PCCW Vuclip VIU,251,67,111,4012,0,7,day7
2023-10-30 06,PCCW Vuclip VIU,251,67,941,2001,1802,2,day7
2023-10-30 06,SahabatMudaKreatif,252,66,938,2001,0,7,day7
2023-10-30 06,SahabatMudaKreatif,252,73,111,4012,0,59521,day7
2023-10-30 06,SahabatMudaKreatif,252,73,23,,394418,199,day7
2023-10-30 06,SahabatMudaKreatif,252,73,6,,1982,1,day7
2023-10-30 06,SahabatMudaKreatif,252,73,940,5031,0,68,day7
2023-10-30 06,SahabatMudaKreatif,252,73,941,2001,67388,47,day7
2023-10-30 06,SahabatMudaKreatif,252,73,973,,128830,65,day7
2023-10-30 06,8Elements,254,66,938,2001,0,1,day7
2023-10-30 06,8Elements,254,73,941,2001,0,15,day7
2023-10-30 06,PT. Aman Devloop Indonesia,257,73,111,4012,0,29393,day7
2023-10-30 06,PT. Aman Devloop Indonesia,257,73,23,,10901,6,day7
2023-10-30 06,PT. Aman Devloop Indonesia,257,73,6,,227930,135,day7
2023-10-30 06,PT. Aman Devloop Indonesia,257,73,940,4010,0,2,day7
2023-10-30 06,PT. Aman Devloop Indonesia,257,73,940,5031,0,20,day7
2023-10-30 06,PT. Aman Devloop Indonesia,257,73,941,2001,243786,132,day7
2023-10-30 06,Hypermind,258,66,938,2001,0,1,day7
2023-10-30 06,Hypermind,258,73,111,4012,0,63368,day7
2023-10-30 06,Hypermind,258,73,23,,1982,1,day7
2023-10-30 06,Hypermind,258,73,6,,37655,24,day7
2023-10-30 06,Hypermind,258,73,940,5031,0,18,day7
2023-10-30 06,Hypermind,258,73,941,2001,1200480,880,day7
2023-10-30 06,Hypermind,258,73,973,,7928,4,day7
2023-10-30 06,Telesat_System_Integrator,261,72,372,2001,0,7,day7
2023-10-30 06,Telesat_System_Integrator,261,72,9,,0,1,day7
2023-10-30 06,Telesat_System_Integrator,261,72,940,5031,0,1,day7
2023-10-30 06,Telesat_System_Integrator,261,72,987,2001,0,7,day7
2023-10-30 06,Telesat_System_Integrator,261,73,111,4012,0,15,day7
2023-10-30 06,Telesat_System_Integrator,261,73,23,,1038568,1048,day7
2023-10-30 06,Telesat_System_Integrator,261,73,6,,991,1,day7
2023-10-30 06,PT Milenial Nusantara Citra,262,66,601,,0,3,day7
2023-10-30 06,PT Milenial Nusantara Citra,262,66,938,2001,0,7,day7
2023-10-30 06,PT Milenial Nusantara Citra,262,73,111,4012,0,986,day7
2023-10-30 06,PT Milenial Nusantara Citra,262,73,23,,14865,12,day7
2023-10-30 06,PT Milenial Nusantara Citra,262,73,6,,8919,9,day7
2023-10-30 06,PT Milenial Nusantara Citra,262,73,941,2001,2429409,2472,day7
2023-10-30 06,PT Milenial Nusantara Citra,262,73,973,,188289,189,day7
2023-10-30 06,Artha_Ghani_Sempurna,263,73,111,4012,0,69894,day7
2023-10-30 06,Artha_Ghani_Sempurna,263,73,23,,168470,170,day7
2023-10-30 06,Artha_Ghani_Sempurna,263,73,6,,27748,28,day7
2023-10-30 06,Artha_Ghani_Sempurna,263,73,940,5031,0,53,day7
2023-10-30 06,Artha_Ghani_Sempurna,263,73,941,2001,1341814,1360,day7
2023-10-30 06,Artha_Ghani_Sempurna,263,73,973,,291354,294,day7
2023-10-30 06,Terminal Kreasi Nusantara,2836,66,938,2001,0,1,day7
2023-10-30 06,Terminal Kreasi Nusantara,2836,73,23,,991,1,day7
2023-10-30 06,Terminal Kreasi Nusantara,2836,73,941,2001,0,1,day7
2023-10-30 06,KEE_Digital,2895,73,941,2001,1800,17,day7
2023-10-30 06,18 Box Media,2915,72,372,2001,0,36,day7
2023-10-30 06,18 Box Media,2915,72,9,,0,9,day7
2023-10-30 06,18 Box Media,2915,72,940,5031,0,1,day7
2023-10-30 06,18 Box Media,2915,72,987,2001,0,36,day7
2023-10-30 06,18 Box Media,2915,73,111,4012,0,39276,day7
2023-10-30 06,18 Box Media,2915,73,23,,3137904,1584,day7
2023-10-30 06,18 Box Media,2915,73,6,,23772,12,day7
2023-10-30 06,18 Box Media,2915,73,940,4010,0,3995,day7
2023-10-30 06,18 Box Media,2915,73,940,5030,0,105,day7
2023-10-30 06,18 Box Media,2915,73,940,5031,0,1290,day7
2023-10-30 06,18 Box Media,2915,73,941,2001,447706,320,day7
2023-10-30 06,18 Box Media,2915,73,973,,1981,1,day7
2023-10-30 06,Access Mobile,42,66,938,2001,0,25,day7
2023-10-30 06,Access Mobile,42,67,940,5030,0,1,day7
2023-10-30 06,Access Mobile,42,67,941,2001,0,44,day7
2023-10-30 06,Triyakom,50,66,938,2001,0,76,day7
2023-10-30 06,Triyakom,50,67,111,4012,0,9,day7
2023-10-30 06,Triyakom,50,67,940,5030,0,1048,day7
2023-10-30 06,Triyakom,50,67,941,2001,0,21166,day7
2023-10-30 06,Triyakom,50,68,111,4012,0,4,day7
2023-10-30 06,Triyakom,50,68,949,2001,329040,40,day7
2023-10-30 06,Triyakom,50,72,123,2001,0,6,day7
2023-10-30 06,Triyakom,50,72,293,,0,2,day7
2023-10-30 06,Triyakom,50,72,372,2001,0,45,day7
2023-10-30 06,Triyakom,50,72,9,,0,21,day7
2023-10-30 06,Triyakom,50,72,987,2001,0,45,day7
2023-10-30 06,Triyakom,50,73,111,4012,0,40153,day7
2023-10-30 06,Triyakom,50,73,6,,149566,166,day7
2023-10-30 06,Triyakom,50,73,940,4010,0,11,day7
2023-10-30 06,Triyakom,50,73,940,5031,0,37,day7
2023-10-30 06,Triyakom,50,73,941,2001,1535403,1704,day7
2023-10-30 06,Triyakom,50,73,973,,455005,505,day7
2023-10-30 06,Utopia,51,67,941,2001,0,1,day7
2023-10-30 06,Utopia,51,67,998,,0,510,day7
2023-10-30 06,Utopia,51,73,111,4012,0,187141,day7
2023-10-30 06,Utopia,51,73,23,,3952825,7986,day7
2023-10-30 06,Utopia,51,73,6,,310860,628,day7
2023-10-30 06,Utopia,51,73,940,4010,0,18,day7
2023-10-30 06,Utopia,51,73,940,5031,0,72,day7
2023-10-30 06,Utopia,51,73,941,2001,381469,563,day7
2023-10-30 06,Utopia,51,73,973,,193680,388,day7
2023-10-30 06,Utopia,51,73,991,,48600,54,day7
2023-10-30 06,Falcon,52,66,938,2001,0,86,day7
2023-10-30 06,Falcon,52,72,123,2001,0,6,day7
2023-10-30 06,Falcon,52,72,372,2001,0,372,day7
2023-10-30 06,Falcon,52,72,9,,0,301,day7
2023-10-30 06,Falcon,52,72,940,5031,0,4,day7
2023-10-30 06,Falcon,52,72,987,2001,0,371,day7
2023-10-30 06,Falcon,52,73,111,4012,0,124699,day7
2023-10-30 06,Falcon,52,73,23,,19820,5,day7
2023-10-30 06,Falcon,52,73,6,,2334796,589,day7
2023-10-30 06,Falcon,52,73,940,4010,0,6,day7
2023-10-30 06,Falcon,52,73,940,5031,0,234,day7
2023-10-30 06,Falcon,52,73,941,2001,5298877,2222,day7
2023-10-30 06,Falcon,52,73,973,,35676,9,day7
2023-10-30 06,Fortumo,69,66,938,2001,0,2,day7
2023-10-30 06,Fortumo,69,67,715,,0,1,day7
2023-10-30 06,Fortumo,69,67,941,2001,0,54,day7
2023-10-30 06,Fortumo,69,68,111,4012,0,37,day7
2023-10-30 06,Fortumo,69,68,949,2001,247864,22,day7
2023-10-30 06,Opera,70,66,938,2001,0,2,day7
2023-10-30 06,Opera,70,67,363,,0,2,day7
2023-10-30 06,Opera,70,67,715,,0,2,day7
2023-10-30 06,Opera,70,67,941,2001,0,2,day7
2023-10-30 06,Opera,70,67,998,,0,70,day7
2023-10-30 06,Opera,70,73,111,4012,0,1013,day7
2023-10-30 06,Opera,70,73,23,,91344,83,day7
2023-10-30 06,Opera,70,73,941,2001,10810,11,day7
