CDR_DATE,CDR_HOUR,CONTENTPROVIDERID,CP_NAME,BASICCAUSE,INTERNALCAUSE,ACCESSFLAG,TOTAL,REMARK
11-02-2024,02,137,Infinetworks CIMB Niaga,111,4012,67,4,day0
11-02-2024,02,137,Infinetworks CIMB Niaga,938,2001,66,2,day0
11-02-2024,02,137,Infinetworks CIMB Niaga,940,4012,66,1,day0
11-02-2024,02,137,Infinetworks CIMB Niaga,941,2001,67,12,day0
11-02-2024,02,139,Macrokiosk,938,2001,66,2,day0
11-02-2024,02,139,Macrokiosk,941,2001,73,2,day0
11-02-2024,02,152,Kreasi Media Karya_KMK,938,2001,66,1,day0
11-02-2024,02,152,Kreasi Media Karya_KMK,941,2001,67,1,day0
11-02-2024,02,153,Global Media Solusi,23,,73,234,day0
11-02-2024,02,154,GENFLIX,938,2001,66,34,day0
11-02-2024,02,154,GENFLIX,941,2001,73,4,day0
11-02-2024,02,156,Emobile,111,4012,67,20,day0
11-02-2024,02,156,Emobile,41,,67,2,day0
11-02-2024,02,156,Emobile,601,,66,9,day0
11-02-2024,02,156,Emobile,938,2001,66,7,day0
11-02-2024,02,156,Emobile,940,4012,66,7,day0
11-02-2024,02,156,Emobile,941,2001,67,24,day0
11-02-2024,02,163,Integrasi Tunas Muda,111,4012,73,17839,day0
11-02-2024,02,163,Integrasi Tunas Muda,6,,73,84,day0
11-02-2024,02,163,Integrasi Tunas Muda,940,4010,73,1,day0
11-02-2024,02,163,Integrasi Tunas Muda,940,5031,73,12,day0
11-02-2024,02,163,Integrasi Tunas Muda,941,2001,73,529,day0
11-02-2024,02,164,Era Digital Media,111,4012,67,1,day0
11-02-2024,02,164,Era Digital Media,111,4012,73,1,day0
11-02-2024,02,164,Era Digital Media,372,2001,72,1,day0
11-02-2024,02,164,Era Digital Media,938,2001,66,2,day0
11-02-2024,02,164,Era Digital Media,941,2001,73,14,day0
11-02-2024,02,164,Era Digital Media,987,2001,72,1,day0
11-02-2024,02,166,Yatta Eracipta Solusi,111,4012,73,20687,day0
11-02-2024,02,166,Yatta Eracipta Solusi,23,,73,13,day0
11-02-2024,02,166,Yatta Eracipta Solusi,6,,73,65,day0
11-02-2024,02,166,Yatta Eracipta Solusi,940,5031,73,10,day0
11-02-2024,02,166,Yatta Eracipta Solusi,941,2001,73,192,day0
11-02-2024,02,166,Yatta Eracipta Solusi,973,,73,18,day0
11-02-2024,02,167,Triple One Global,938,2001,66,2,day0
11-02-2024,02,171,Forest Indo Niaga,940,4010,73,6,day0
11-02-2024,02,187,Sinergi Bestama Indonesia,111,4012,73,2084,day0
11-02-2024,02,187,Sinergi Bestama Indonesia,23,,73,86,day0
11-02-2024,02,187,Sinergi Bestama Indonesia,6,,73,3,day0
11-02-2024,02,187,Sinergi Bestama Indonesia,941,2001,73,20,day0
11-02-2024,02,187,Sinergi Bestama Indonesia,973,,73,3,day0
11-02-2024,02,191,Digital HUB Accenture,938,2001,66,16,day0
11-02-2024,02,191,Digital HUB Accenture,941,2001,67,21,day0
11-02-2024,02,193,PT Festival Digital Nusantara,941,2001,73,2,day0
11-02-2024,02,198,VIU,941,2001,67,85,day0
11-02-2024,02,206,LinkIT_360,111,4012,73,32179,day0
11-02-2024,02,206,LinkIT_360,23,,73,148,day0
11-02-2024,02,206,LinkIT_360,6,,73,2,day0
11-02-2024,02,206,LinkIT_360,940,5031,73,7,day0
11-02-2024,02,206,LinkIT_360,941,2001,73,191,day0
11-02-2024,02,210,PT Metrane,111,4012,68,230,day0
11-02-2024,02,210,PT Metrane,601,,66,34,day0
11-02-2024,02,210,PT Metrane,938,2001,66,440,day0
11-02-2024,02,210,PT Metrane,941,2001,67,497,day0
11-02-2024,02,210,PT Metrane,949,2001,68,241,day0
11-02-2024,02,235,Akses Cipta Solusi,938,2001,66,1,day0
11-02-2024,02,235,Akses Cipta Solusi,941,2001,67,1,day0
11-02-2024,02,237,Redision,938,2001,66,3,day0
11-02-2024,02,237,Redision,941,2001,67,3,day0
11-02-2024,02,239,GMS AG (bulk),938,2001,66,1717,day0
11-02-2024,02,239,GMS AG (bulk),940,5030,66,16,day0
11-02-2024,02,239,GMS AG (bulk),940,5031,66,52,day0
11-02-2024,02,240,Monty Mobile (bulk),938,2001,66,84,day0
11-02-2024,02,242,BPJS,111,4012,67,19,day0
11-02-2024,02,242,BPJS,940,5030,67,1,day0
11-02-2024,02,242,BPJS,941,2001,67,27,day0
11-02-2024,02,250,PT. Gloria Viva Nusantara,111,4012,73,647,day0
11-02-2024,02,250,PT. Gloria Viva Nusantara,23,,73,161895,day0
11-02-2024,02,250,PT. Gloria Viva Nusantara,6,,73,13,day0
11-02-2024,02,250,PT. Gloria Viva Nusantara,940,4010,73,1,day0
11-02-2024,02,250,PT. Gloria Viva Nusantara,940,5031,73,4,day0
11-02-2024,02,250,PT. Gloria Viva Nusantara,941,2001,73,54,day0
11-02-2024,02,252,SahabatMudaKreatif,111,4012,73,63245,day0
11-02-2024,02,252,SahabatMudaKreatif,23,,73,73,day0
11-02-2024,02,252,SahabatMudaKreatif,372,2001,72,2,day0
11-02-2024,02,252,SahabatMudaKreatif,9,,72,1,day0
11-02-2024,02,252,SahabatMudaKreatif,938,2001,66,1,day0
11-02-2024,02,252,SahabatMudaKreatif,940,5031,73,14,day0
11-02-2024,02,252,SahabatMudaKreatif,941,2001,73,130,day0
11-02-2024,02,252,SahabatMudaKreatif,973,,73,27,day0
11-02-2024,02,252,SahabatMudaKreatif,987,2001,72,2,day0
11-02-2024,02,254,8Elements,938,2001,66,3,day0
11-02-2024,02,254,8Elements,941,2001,73,11,day0
11-02-2024,02,257,PT. Aman Devloop Indonesia,941,2001,73,1,day0
11-02-2024,02,262,PT Milenial Nusantara Citra,601,,66,3,day0
11-02-2024,02,263,Artha_Ghani_Sempurna,941,2001,73,1,day0
11-02-2024,02,2836,Terminal Kreasi Nusantara,111,4012,73,124,day0
11-02-2024,02,2836,Terminal Kreasi Nusantara,23,,73,1638,day0
11-02-2024,02,2836,Terminal Kreasi Nusantara,6,,73,1,day0
11-02-2024,02,2836,Terminal Kreasi Nusantara,938,2001,66,1,day0
11-02-2024,02,2836,Terminal Kreasi Nusantara,941,2001,73,5,day0
11-02-2024,02,2895,KEE_Digital,111,4012,73,92,day0
11-02-2024,02,2895,KEE_Digital,372,2001,72,95,day0
11-02-2024,02,2895,KEE_Digital,6,,73,1,day0
11-02-2024,02,2895,KEE_Digital,9,,72,37,day0
11-02-2024,02,2895,KEE_Digital,941,2001,73,207,day0
11-02-2024,02,2895,KEE_Digital,987,2001,72,95,day0
11-02-2024,02,2915,18 Box Media,111,4012,73,4092,day0
11-02-2024,02,2915,18 Box Media,23,,73,749,day0
11-02-2024,02,2915,18 Box Media,372,2001,72,5,day0
11-02-2024,02,2915,18 Box Media,940,5031,73,119,day0
11-02-2024,02,2915,18 Box Media,941,2001,73,3098,day0
11-02-2024,02,2915,18 Box Media,973,,73,285,day0
11-02-2024,02,2915,18 Box Media,987,2001,72,5,day0
11-02-2024,02,42,Access Mobile,938,2001,66,39,day0
11-02-2024,02,42,Access Mobile,940,5030,67,2,day0
11-02-2024,02,42,Access Mobile,941,2001,67,81,day0
11-02-2024,02,50,Triyakom,111,4012,67,1132,day0
11-02-2024,02,50,Triyakom,111,4012,68,10,day0
11-02-2024,02,50,Triyakom,111,4012,73,536,day0
11-02-2024,02,50,Triyakom,123,2001,72,26,day0
11-02-2024,02,50,Triyakom,372,2001,72,51,day0
11-02-2024,02,50,Triyakom,372,,72,1,day0
11-02-2024,02,50,Triyakom,9,,72,17,day0
11-02-2024,02,50,Triyakom,938,2001,66,159,day0
11-02-2024,02,50,Triyakom,940,4010,67,34,day0
11-02-2024,02,50,Triyakom,940,5030,67,126,day0
11-02-2024,02,50,Triyakom,940,5031,66,1,day0
11-02-2024,02,50,Triyakom,940,5031,67,9,day0
11-02-2024,02,50,Triyakom,941,2001,67,2569,day0
11-02-2024,02,50,Triyakom,941,2001,73,58,day0
11-02-2024,02,50,Triyakom,949,2001,68,100,day0
11-02-2024,02,50,Triyakom,968,,72,1,day0
11-02-2024,02,50,Triyakom,973,,73,4,day0
11-02-2024,02,50,Triyakom,987,2001,72,52,day0
11-02-2024,02,51,Utopia,111,4012,73,148775,day0
11-02-2024,02,51,Utopia,23,,73,6783,day0
11-02-2024,02,51,Utopia,372,2001,72,9,day0
11-02-2024,02,51,Utopia,6,,73,388,day0
11-02-2024,02,51,Utopia,9,,72,1,day0
11-02-2024,02,51,Utopia,940,4010,73,13,day0
11-02-2024,02,51,Utopia,940,5031,73,55,day0
11-02-2024,02,51,Utopia,941,2001,67,2,day0
11-02-2024,02,51,Utopia,941,2001,73,1102,day0
11-02-2024,02,51,Utopia,973,,73,48,day0
11-02-2024,02,51,Utopia,987,2001,72,9,day0
11-02-2024,02,51,Utopia,998,,67,1361,day0
11-02-2024,02,52,Falcon,111,4012,67,4,day0
11-02-2024,02,52,Falcon,111,4012,73,24,day0
11-02-2024,02,52,Falcon,123,2001,72,6,day0
11-02-2024,02,52,Falcon,23,,73,1,day0
11-02-2024,02,52,Falcon,372,2001,72,489,day0
11-02-2024,02,52,Falcon,372,,72,1,day0
11-02-2024,02,52,Falcon,9,,72,308,day0
11-02-2024,02,52,Falcon,938,2001,66,93,day0
11-02-2024,02,52,Falcon,940,5031,72,6,day0
11-02-2024,02,52,Falcon,941,2001,73,726,day0
11-02-2024,02,52,Falcon,987,2001,72,490,day0
11-02-2024,02,69,Fortumo,111,4012,68,9,day0
11-02-2024,02,69,Fortumo,715,,67,2,day0
11-02-2024,02,69,Fortumo,938,2001,66,2,day0
11-02-2024,02,69,Fortumo,940,5030,67,1,day0
11-02-2024,02,69,Fortumo,941,2001,67,12,day0
11-02-2024,02,69,Fortumo,949,2001,68,2,day0
11-02-2024,02,70,Opera,363,,67,1,day0
11-02-2024,02,74,Codapay,111,4012,68,7,day0
11-02-2024,02,74,Codapay,41,,67,8,day0
11-02-2024,02,74,Codapay,715,,67,7,day0
11-02-2024,02,74,Codapay,938,2001,66,9,day0
11-02-2024,02,74,Codapay,940,5030,67,4,day0
11-02-2024,02,74,Codapay,941,2001,67,174,day0
11-02-2024,02,74,Codapay,949,2001,68,64,day0
11-02-2024,02,76,Line,111,4012,68,3,day0
11-02-2024,02,76,Line,949,2001,68,30,day0
11-02-2024,02,77,Celltick_Project,111,4012,73,104226,day0
11-02-2024,02,77,Celltick_Project,23,,73,116,day0
11-02-2024,02,77,Celltick_Project,41,,67,1,day0
11-02-2024,02,77,Celltick_Project,6,,73,481,day0
11-02-2024,02,77,Celltick_Project,938,2001,66,1,day0
11-02-2024,02,77,Celltick_Project,940,4010,73,10,day0
11-02-2024,02,77,Celltick_Project,940,5031,73,47,day0
11-02-2024,02,77,Celltick_Project,941,2001,73,2291,day0
11-02-2024,02,77,Celltick_Project,973,,73,14,day0
11-02-2024,02,77,Celltick_Project,998,,67,1,day0
11-02-2024,02,78,NetM_GooglePlay,111,4012,68,6867,day0
11-02-2024,02,78,NetM_GooglePlay,938,2001,66,238,day0
11-02-2024,02,78,NetM_GooglePlay,940,5031,66,3,day0
11-02-2024,02,78,NetM_GooglePlay,941,2001,67,280,day0
11-02-2024,02,78,NetM_GooglePlay,948,5030,68,1,day0
11-02-2024,02,78,NetM_GooglePlay,948,5031,68,20,day0
11-02-2024,02,78,NetM_GooglePlay,949,2001,68,279,day0
11-02-2024,02,93,Braincode,813,,66,1,day0
11-02-2024,03,100,MitraComm Ekasarana,111,4012,67,509,day0
11-02-2024,03,100,MitraComm Ekasarana,41,,67,4,day0
11-02-2024,03,100,MitraComm Ekasarana,938,2001,66,3,day0
11-02-2024,03,100,MitraComm Ekasarana,940,4010,67,5,day0
11-02-2024,03,100,MitraComm Ekasarana,940,4012,66,1,day0
11-02-2024,03,100,MitraComm Ekasarana,940,5030,67,91,day0
11-02-2024,03,100,MitraComm Ekasarana,940,5031,67,4,day0
11-02-2024,03,100,MitraComm Ekasarana,941,2001,67,85,day0
11-02-2024,03,107,SPRINT_Strata Prima Internusa,111,4012,67,201,day0
11-02-2024,03,107,SPRINT_Strata Prima Internusa,938,2001,66,186,day0
11-02-2024,03,107,SPRINT_Strata Prima Internusa,940,4012,66,217,day0
11-02-2024,03,107,SPRINT_Strata Prima Internusa,941,2001,67,205,day0
11-02-2024,03,110,Jatis Mobile,111,4012,67,1,day0
11-02-2024,03,110,Jatis Mobile,938,2001,66,3,day0
11-02-2024,03,110,Jatis Mobile,941,2001,67,3,day0
11-02-2024,03,134,Artajasa,938,2001,66,1,day0
11-02-2024,03,134,Artajasa,940,4012,66,1,day0
11-02-2024,03,134,Artajasa,941,2001,67,1,day0
11-02-2024,03,137,Infinetworks CIMB Niaga,111,4012,67,2,day0
11-02-2024,03,137,Infinetworks CIMB Niaga,938,2001,66,5,day0
11-02-2024,03,137,Infinetworks CIMB Niaga,940,4012,66,8,day0
11-02-2024,03,137,Infinetworks CIMB Niaga,940,5030,67,2,day0
11-02-2024,03,137,Infinetworks CIMB Niaga,941,2001,67,13,day0
11-02-2024,03,153,Global Media Solusi,23,,73,293,day0
11-02-2024,03,154,GENFLIX,938,2001,66,25,day0
11-02-2024,03,154,GENFLIX,941,2001,73,13,day0
11-02-2024,03,156,Emobile,111,4012,67,20,day0
11-02-2024,03,156,Emobile,41,,67,1,day0
11-02-2024,03,156,Emobile,601,,66,3,day0
11-02-2024,03,156,Emobile,938,2001,66,6,day0
11-02-2024,03,156,Emobile,940,4010,67,1,day0
11-02-2024,03,156,Emobile,940,4012,66,17,day0
11-02-2024,03,156,Emobile,941,2001,67,19,day0
11-02-2024,03,163,Integrasi Tunas Muda,111,4012,73,21200,day0
11-02-2024,03,163,Integrasi Tunas Muda,6,,73,204,day0
11-02-2024,03,163,Integrasi Tunas Muda,940,4010,73,1,day0
11-02-2024,03,163,Integrasi Tunas Muda,940,5031,73,13,day0
11-02-2024,03,163,Integrasi Tunas Muda,941,2001,73,576,day0
11-02-2024,03,164,Era Digital Media,111,4012,73,190023,day0
11-02-2024,03,164,Era Digital Media,372,2001,72,1,day0
11-02-2024,03,164,Era Digital Media,6,,73,942,day0
11-02-2024,03,164,Era Digital Media,938,2001,66,8,day0
11-02-2024,03,164,Era Digital Media,940,4010,73,8,day0
11-02-2024,03,164,Era Digital Media,940,5031,73,168,day0
11-02-2024,03,164,Era Digital Media,941,2001,73,5136,day0
11-02-2024,03,164,Era Digital Media,973,,73,2772,day0
11-02-2024,03,164,Era Digital Media,987,2001,72,1,day0
11-02-2024,03,166,Yatta Eracipta Solusi,111,4012,73,18546,day0
11-02-2024,03,166,Yatta Eracipta Solusi,23,,73,2,day0
11-02-2024,03,166,Yatta Eracipta Solusi,6,,73,55,day0
11-02-2024,03,166,Yatta Eracipta Solusi,938,2001,66,1,day0
11-02-2024,03,166,Yatta Eracipta Solusi,940,5031,73,16,day0
11-02-2024,03,166,Yatta Eracipta Solusi,941,2001,73,153,day0
11-02-2024,03,166,Yatta Eracipta Solusi,973,,73,10,day0
11-02-2024,03,171,Forest Indo Niaga,940,4010,73,6,day0
11-02-2024,03,187,Sinergi Bestama Indonesia,111,4012,73,19301,day0
11-02-2024,03,187,Sinergi Bestama Indonesia,123,2001,72,1,day0
11-02-2024,03,187,Sinergi Bestama Indonesia,123,819,72,1,day0
11-02-2024,03,187,Sinergi Bestama Indonesia,23,,73,102,day0
11-02-2024,03,187,Sinergi Bestama Indonesia,6,,73,25,day0
11-02-2024,03,187,Sinergi Bestama Indonesia,938,2001,66,1,day0
11-02-2024,03,187,Sinergi Bestama Indonesia,940,4010,73,1,day0
11-02-2024,03,187,Sinergi Bestama Indonesia,940,5031,73,4,day0
11-02-2024,03,187,Sinergi Bestama Indonesia,941,2001,73,2533,day0
11-02-2024,03,187,Sinergi Bestama Indonesia,973,,73,641,day0
11-02-2024,03,191,Digital HUB Accenture,938,2001,66,16,day0
11-02-2024,03,191,Digital HUB Accenture,941,2001,67,15,day0
11-02-2024,03,193,PT Festival Digital Nusantara,938,2001,66,3,day0
11-02-2024,03,198,VIU,941,2001,67,65,day0
11-02-2024,03,206,LinkIT_360,111,4012,73,65120,day0
11-02-2024,03,206,LinkIT_360,23,,73,240,day0
11-02-2024,03,206,LinkIT_360,6,,73,4,day0
11-02-2024,03,206,LinkIT_360,940,5031,73,22,day0
11-02-2024,03,206,LinkIT_360,941,2001,73,373,day0
11-02-2024,03,206,LinkIT_360,973,,73,186,day0
11-02-2024,03,210,PT Metrane,111,4012,68,173,day0
11-02-2024,03,210,PT Metrane,601,,66,19,day0
11-02-2024,03,210,PT Metrane,938,2001,66,497,day0
11-02-2024,03,210,PT Metrane,941,2001,67,535,day0
11-02-2024,03,210,PT Metrane,949,2001,68,343,day0
11-02-2024,03,235,Akses Cipta Solusi,940,4012,66,6,day0
11-02-2024,03,239,GMS AG (bulk),938,2001,66,1272,day0
11-02-2024,03,239,GMS AG (bulk),940,5030,66,18,day0
11-02-2024,03,239,GMS AG (bulk),940,5031,66,45,day0
11-02-2024,03,240,Monty Mobile (bulk),938,2001,66,53,day0
11-02-2024,03,242,BPJS,111,4012,67,12,day0
11-02-2024,03,242,BPJS,941,2001,67,19,day0
11-02-2024,03,250,PT. Gloria Viva Nusantara,111,4012,73,504,day0
11-02-2024,03,250,PT. Gloria Viva Nusantara,23,,73,158921,day0
11-02-2024,03,250,PT. Gloria Viva Nusantara,6,,73,6,day0
11-02-2024,03,250,PT. Gloria Viva Nusantara,601,,66,1,day0
11-02-2024,03,250,PT. Gloria Viva Nusantara,940,4010,73,1,day0
11-02-2024,03,250,PT. Gloria Viva Nusantara,940,5031,73,4,day0
11-02-2024,03,252,SahabatMudaKreatif,111,4012,73,63135,day0
11-02-2024,03,252,SahabatMudaKreatif,23,,73,23,day0
11-02-2024,03,252,SahabatMudaKreatif,372,2001,72,2,day0
11-02-2024,03,252,SahabatMudaKreatif,6,,73,1,day0
11-02-2024,03,252,SahabatMudaKreatif,940,5031,73,15,day0
11-02-2024,03,252,SahabatMudaKreatif,941,2001,73,163,day0
11-02-2024,03,252,SahabatMudaKreatif,973,,73,252,day0
11-02-2024,03,252,SahabatMudaKreatif,987,2001,72,2,day0
11-02-2024,03,254,8Elements,938,2001,66,5,day0
11-02-2024,03,254,8Elements,941,2001,73,11,day0
11-02-2024,03,257,PT. Aman Devloop Indonesia,111,4012,73,15276,day0
11-02-2024,03,257,PT. Aman Devloop Indonesia,23,,73,4,day0
11-02-2024,03,257,PT. Aman Devloop Indonesia,6,,73,58,day0
11-02-2024,03,257,PT. Aman Devloop Indonesia,940,4010,73,1,day0
11-02-2024,03,257,PT. Aman Devloop Indonesia,940,5031,73,11,day0
11-02-2024,03,257,PT. Aman Devloop Indonesia,941,2001,73,1062,day0
11-02-2024,03,257,PT. Aman Devloop Indonesia,973,,73,264,day0
11-02-2024,03,262,PT Milenial Nusantara Citra,601,,66,2,day0
11-02-2024,03,263,Artha_Ghani_Sempurna,111,4012,73,81307,day0
11-02-2024,03,263,Artha_Ghani_Sempurna,23,,73,26,day0
11-02-2024,03,263,Artha_Ghani_Sempurna,6,,73,1039,day0
11-02-2024,03,263,Artha_Ghani_Sempurna,940,4010,73,24,day0
11-02-2024,03,263,Artha_Ghani_Sempurna,940,5031,73,105,day0
11-02-2024,03,263,Artha_Ghani_Sempurna,941,2001,73,490,day0
11-02-2024,03,263,Artha_Ghani_Sempurna,973,,73,1355,day0
11-02-2024,03,2836,Terminal Kreasi Nusantara,111,4012,73,85,day0
11-02-2024,03,2836,Terminal Kreasi Nusantara,23,,73,1024,day0
11-02-2024,03,2836,Terminal Kreasi Nusantara,941,2001,73,2,day0
11-02-2024,03,2875,Mocoplus_Technology,111,4012,73,281,day0
11-02-2024,03,2875,Mocoplus_Technology,941,2001,73,151,day0
11-02-2024,03,2875,Mocoplus_Technology,973,,73,15,day0
11-02-2024,03,2895,KEE_Digital,111,4012,73,63,day0
11-02-2024,03,2895,KEE_Digital,372,2001,72,64,day0
11-02-2024,03,2895,KEE_Digital,6,,73,1,day0
11-02-2024,03,2895,KEE_Digital,9,,72,22,day0
11-02-2024,03,2895,KEE_Digital,940,5031,72,1,day0
11-02-2024,03,2895,KEE_Digital,941,2001,73,150,day0
11-02-2024,03,2895,KEE_Digital,987,2001,72,64,day0
11-02-2024,03,2915,18 Box Media,111,4012,73,47070,day0
11-02-2024,03,2915,18 Box Media,23,,73,626,day0
11-02-2024,03,2915,18 Box Media,372,2001,72,2,day0
11-02-2024,03,2915,18 Box Media,6,,73,5,day0
11-02-2024,03,2915,18 Box Media,940,5031,73,86,day0
11-02-2024,03,2915,18 Box Media,941,2001,73,1263,day0
11-02-2024,03,2915,18 Box Media,973,,73,209,day0
11-02-2024,03,2915,18 Box Media,987,2001,72,2,day0
11-02-2024,03,42,Access Mobile,938,2001,66,21,day0
11-02-2024,03,42,Access Mobile,940,5030,67,2,day0
11-02-2024,03,42,Access Mobile,941,2001,67,41,day0
11-02-2024,03,50,Triyakom,111,4012,67,2,day0
11-02-2024,03,50,Triyakom,111,4012,68,2,day0
11-02-2024,03,50,Triyakom,111,4012,73,417,day0
11-02-2024,03,50,Triyakom,123,2001,72,18,day0
11-02-2024,03,50,Triyakom,372,2001,72,36,day0
11-02-2024,03,50,Triyakom,6,,73,4,day0
11-02-2024,03,50,Triyakom,9,,72,13,day0
11-02-2024,03,50,Triyakom,938,2001,66,75,day0
11-02-2024,03,50,Triyakom,940,5030,67,1,day0
11-02-2024,03,50,Triyakom,941,2001,67,177,day0
11-02-2024,03,50,Triyakom,941,2001,73,37,day0
11-02-2024,03,50,Triyakom,949,2001,68,54,day0
11-02-2024,03,50,Triyakom,973,,73,1,day0
11-02-2024,03,50,Triyakom,987,2001,72,36,day0
11-02-2024,03,51,Utopia,111,4012,73,149448,day0
11-02-2024,03,51,Utopia,123,2001,72,4,day0
11-02-2024,03,51,Utopia,23,,73,6867,day0
11-02-2024,03,51,Utopia,372,2001,72,11,day0
11-02-2024,03,51,Utopia,372,,72,1,day0
11-02-2024,03,51,Utopia,6,,73,360,day0
11-02-2024,03,51,Utopia,9,,72,1,day0
11-02-2024,03,51,Utopia,940,4010,73,12,day0
11-02-2024,03,51,Utopia,940,5031,73,58,day0
11-02-2024,03,51,Utopia,941,2001,73,1383,day0
11-02-2024,03,51,Utopia,973,,73,47,day0
11-02-2024,03,51,Utopia,987,2001,72,12,day0
11-02-2024,03,51,Utopia,998,,67,1072,day0
11-02-2024,03,52,Falcon,111,4012,67,2,day0
11-02-2024,03,52,Falcon,111,4012,73,31,day0
11-02-2024,03,52,Falcon,123,2001,72,6,day0
11-02-2024,03,52,Falcon,23,,73,1,day0
11-02-2024,03,52,Falcon,372,2001,72,393,day0
11-02-2024,03,52,Falcon,9,,72,235,day0
11-02-2024,03,52,Falcon,938,2001,66,86,day0
11-02-2024,03,52,Falcon,940,5031,72,4,day0
11-02-2024,03,52,Falcon,941,2001,73,643,day0
11-02-2024,03,52,Falcon,987,2001,72,393,day0
11-02-2024,03,69,Fortumo,111,4012,68,6,day0
11-02-2024,03,69,Fortumo,715,,67,2,day0
11-02-2024,03,69,Fortumo,940,5030,67,2,day0
11-02-2024,03,69,Fortumo,941,2001,67,19,day0
11-02-2024,03,69,Fortumo,949,2001,68,6,day0
11-02-2024,03,70,Opera,123,2001,72,4,day0
11-02-2024,03,70,Opera,363,,67,1,day0
11-02-2024,03,74,Codapay,111,4012,68,5,day0
11-02-2024,03,74,Codapay,715,,67,6,day0
11-02-2024,03,74,Codapay,938,2001,66,4,day0
11-02-2024,03,74,Codapay,940,5030,67,2,day0
11-02-2024,03,74,Codapay,941,2001,67,107,day0
11-02-2024,03,74,Codapay,949,2001,68,37,day0
11-02-2024,03,76,Line,111,4012,68,5,day0
11-02-2024,03,76,Line,949,2001,68,15,day0
11-02-2024,03,77,Celltick_Project,111,4012,73,104139,day0
11-02-2024,03,77,Celltick_Project,23,,73,136,day0
11-02-2024,03,77,Celltick_Project,372,2001,72,1,day0
11-02-2024,03,77,Celltick_Project,6,,73,475,day0
11-02-2024,03,77,Celltick_Project,938,2001,66,5,day0
11-02-2024,03,77,Celltick_Project,940,4010,73,11,day0
11-02-2024,03,77,Celltick_Project,940,5031,73,67,day0
11-02-2024,03,77,Celltick_Project,941,2001,73,2505,day0
11-02-2024,03,77,Celltick_Project,973,,73,23,day0
11-02-2024,03,77,Celltick_Project,987,2001,72,1,day0
11-02-2024,03,77,Celltick_Project,998,,67,1,day0
11-02-2024,03,78,NetM_GooglePlay,111,4012,68,6329,day0
11-02-2024,03,78,NetM_GooglePlay,938,2001,66,170,day0
11-02-2024,03,78,NetM_GooglePlay,940,5031,66,3,day0
11-02-2024,03,78,NetM_GooglePlay,941,2001,67,212,day0
11-02-2024,03,78,NetM_GooglePlay,948,5030,68,1,day0
11-02-2024,03,78,NetM_GooglePlay,948,5031,68,14,day0
11-02-2024,03,78,NetM_GooglePlay,949,2001,68,210,day0
11-02-2024,03,93,Braincode,813,,66,1,day0
11-02-2024,03,,,100,,67,1,day0
11-02-2024,04,100,MitraComm Ekasarana,111,4012,67,613,day0
11-02-2024,04,100,MitraComm Ekasarana,41,,67,6,day0
11-02-2024,04,100,MitraComm Ekasarana,938,2001,66,5,day0
11-02-2024,04,100,MitraComm Ekasarana,940,4010,67,7,day0
11-02-2024,04,100,MitraComm Ekasarana,940,5030,67,106,day0
11-02-2024,04,100,MitraComm Ekasarana,940,5031,67,7,day0
11-02-2024,04,100,MitraComm Ekasarana,941,2001,67,140,day0
11-02-2024,04,107,SPRINT_Strata Prima Internusa,111,4012,67,174,day0
11-02-2024,04,107,SPRINT_Strata Prima Internusa,938,2001,66,179,day0
11-02-2024,04,107,SPRINT_Strata Prima Internusa,940,4012,66,190,day0
11-02-2024,04,107,SPRINT_Strata Prima Internusa,941,2001,67,188,day0
11-02-2024,04,110,Jatis Mobile,111,4012,67,1,day0
11-02-2024,04,110,Jatis Mobile,938,2001,66,9,day0
11-02-2024,04,110,Jatis Mobile,941,2001,67,8,day0
11-02-2024,04,123,CP Nine Live,111,4012,73,1,day0
11-02-2024,04,123,CP Nine Live,941,2001,73,1,day0
11-02-2024,04,134,Artajasa,938,2001,66,1,day0
11-02-2024,04,134,Artajasa,940,4012,66,1,day0
11-02-2024,04,134,Artajasa,941,2001,67,1,day0
11-02-2024,04,137,Infinetworks CIMB Niaga,111,4012,67,4,day0
11-02-2024,04,137,Infinetworks CIMB Niaga,938,2001,66,10,day0
11-02-2024,04,137,Infinetworks CIMB Niaga,940,4012,66,1,day0
11-02-2024,04,137,Infinetworks CIMB Niaga,940,5030,67,1,day0
11-02-2024,04,137,Infinetworks CIMB Niaga,941,2001,67,12,day0
11-02-2024,04,139,Macrokiosk,938,2001,66,1,day0
11-02-2024,04,139,Macrokiosk,941,2001,73,1,day0
11-02-2024,04,153,Global Media Solusi,23,,73,298,day0
11-02-2024,04,154,GENFLIX,938,2001,66,19,day0
11-02-2024,04,154,GENFLIX,941,2001,73,4,day0
11-02-2024,04,156,Emobile,111,4012,67,18,day0
11-02-2024,04,156,Emobile,601,,66,3,day0
11-02-2024,04,156,Emobile,938,2001,66,1,day0
11-02-2024,04,156,Emobile,940,4012,66,7,day0
11-02-2024,04,156,Emobile,940,5030,67,2,day0
11-02-2024,04,156,Emobile,941,2001,67,22,day0
11-02-2024,04,163,Integrasi Tunas Muda,111,4012,73,19888,day0
11-02-2024,04,163,Integrasi Tunas Muda,6,,73,238,day0
11-02-2024,04,163,Integrasi Tunas Muda,940,4010,73,6,day0
11-02-2024,04,163,Integrasi Tunas Muda,940,5031,73,34,day0
11-02-2024,04,163,Integrasi Tunas Muda,941,2001,73,548,day0
